"행정구역(시군구)별","연령별","항목","단위","2022.02 월",
"거제시","29세","총인구수[명]","명","2080",
"거제시","29세","남자인구수[명]","명","1130",
"거제시","29세","여자인구수[명]","명","950",
"거제시","30세","총인구수[명]","명","2186",
"거제시","30세","남자인구수[명]","명","1129",
"거제시","30세","여자인구수[명]","명","1057",
"거제시","31세","총인구수[명]","명","2248",
"거제시","31세","남자인구수[명]","명","1164",
"거제시","31세","여자인구수[명]","명","1084",
"거제시","32세","총인구수[명]","명","2411",
"거제시","32세","남자인구수[명]","명","1285",
"거제시","32세","여자인구수[명]","명","1126",
"거제시","33세","총인구수[명]","명","2524",
"거제시","33세","남자인구수[명]","명","1307",
"거제시","33세","여자인구수[명]","명","1217",
"거제시","34세","총인구수[명]","명","2590",
"거제시","34세","남자인구수[명]","명","1300",
"거제시","34세","여자인구수[명]","명","1290",
"거제시","35세","총인구수[명]","명","3113",
"거제시","35세","남자인구수[명]","명","1563",
"거제시","35세","여자인구수[명]","명","1550",
"거제시","36세","총인구수[명]","명","3732",
"거제시","36세","남자인구수[명]","명","1966",
"거제시","36세","여자인구수[명]","명","1766",
"거제시","37세","총인구수[명]","명","3886",
"거제시","37세","남자인구수[명]","명","1983",
"거제시","37세","여자인구수[명]","명","1903",
"거제시","38세","총인구수[명]","명","4450",
"거제시","38세","남자인구수[명]","명","2390",
"거제시","38세","여자인구수[명]","명","2060",
"거제시","39세","총인구수[명]","명","4754",
"거제시","39세","남자인구수[명]","명","2443",
"거제시","39세","여자인구수[명]","명","2311",
"거제시","40세","총인구수[명]","명","5178",
"거제시","40세","남자인구수[명]","명","2831",
"거제시","40세","여자인구수[명]","명","2347",
"거제시","41세","총인구수[명]","명","5119",
"거제시","41세","남자인구수[명]","명","2829",
"거제시","41세","여자인구수[명]","명","2290",
"거제시","42세","총인구수[명]","명","4961",
"거제시","42세","남자인구수[명]","명","2705",
"거제시","42세","여자인구수[명]","명","2256",
"거제시","43세","총인구수[명]","명","4446",
"거제시","43세","남자인구수[명]","명","2399",
"거제시","43세","여자인구수[명]","명","2047",
"거제시","44세","총인구수[명]","명","4430",
"거제시","44세","남자인구수[명]","명","2400",
"거제시","44세","여자인구수[명]","명","2030",
"거제시","45세","총인구수[명]","명","4233",
"거제시","45세","남자인구수[명]","명","2250",
"거제시","45세","여자인구수[명]","명","1983",
"거제시","46세","총인구수[명]","명","4452",
"거제시","46세","남자인구수[명]","명","2353",
"거제시","46세","여자인구수[명]","명","2099",
"거제시","47세","총인구수[명]","명","4583",
"거제시","47세","남자인구수[명]","명","2383",
"거제시","47세","여자인구수[명]","명","2200",
"거제시","48세","총인구수[명]","명","5000",
"거제시","48세","남자인구수[명]","명","2707",
"거제시","48세","여자인구수[명]","명","2293",
"거제시","49세","총인구수[명]","명","4876",
"거제시","49세","남자인구수[명]","명","2717",
"거제시","49세","여자인구수[명]","명","2159",
"거제시","50세","총인구수[명]","명","4966",
"거제시","50세","남자인구수[명]","명","2787",
"거제시","50세","여자인구수[명]","명","2179",
"거제시","51세","총인구수[명]","명","4735",
"거제시","51세","남자인구수[명]","명","2657",
"거제시","51세","여자인구수[명]","명","2078",
"거제시","52세","총인구수[명]","명","4443",
"거제시","52세","남자인구수[명]","명","2415",
"거제시","52세","여자인구수[명]","명","2028",
"거제시","53세","총인구수[명]","명","4375",
"거제시","53세","남자인구수[명]","명","2328",
"거제시","53세","여자인구수[명]","명","2047",
"거제시","54세","총인구수[명]","명","3963",
"거제시","54세","남자인구수[명]","명","2100",
"거제시","54세","여자인구수[명]","명","1863",
"거제시","55세","총인구수[명]","명","3898",
"거제시","55세","남자인구수[명]","명","2242",
"거제시","55세","여자인구수[명]","명","1656",
"거제시","56세","총인구수[명]","명","3920",
"거제시","56세","남자인구수[명]","명","2108",
"거제시","56세","여자인구수[명]","명","1812",
"거제시","57세","총인구수[명]","명","3377",
"거제시","57세","남자인구수[명]","명","1797",
"거제시","57세","여자인구수[명]","명","1580",
"거제시","58세","총인구수[명]","명","2932",
"거제시","58세","남자인구수[명]","명","1527",
"거제시","58세","여자인구수[명]","명","1405",
"거제시","59세","총인구수[명]","명","3618",
"거제시","59세","남자인구수[명]","명","1881",
"거제시","59세","여자인구수[명]","명","1737",
"거제시","60세","총인구수[명]","명","3770",
"거제시","60세","남자인구수[명]","명","1818",
"거제시","60세","여자인구수[명]","명","1952",
"거제시","61세","총인구수[명]","명","3913",
"거제시","61세","남자인구수[명]","명","1898",
"거제시","61세","여자인구수[명]","명","2015",
"거제시","62세","총인구수[명]","명","3521",
"거제시","62세","남자인구수[명]","명","1823",
"거제시","62세","여자인구수[명]","명","1698",
"거제시","63세","총인구수[명]","명","3210",
"거제시","63세","남자인구수[명]","명","1723",
"거제시","63세","여자인구수[명]","명","1487",
"거제시","64세","총인구수[명]","명","3112",
"거제시","64세","남자인구수[명]","명","1680",
"거제시","64세","여자인구수[명]","명","1432",
"거제시","65세","총인구수[명]","명","2820",
"거제시","65세","남자인구수[명]","명","1502",
"거제시","65세","여자인구수[명]","명","1318",
"거제시","66세","총인구수[명]","명","2584",
"거제시","66세","남자인구수[명]","명","1343",
"거제시","66세","여자인구수[명]","명","1241",
"거제시","67세","총인구수[명]","명","2329",
"거제시","67세","남자인구수[명]","명","1169",
"거제시","67세","여자인구수[명]","명","1160",
"거제시","68세","총인구수[명]","명","1811",
"거제시","68세","남자인구수[명]","명","913",
"거제시","68세","여자인구수[명]","명","898",
"거제시","69세","총인구수[명]","명","2105",
"거제시","69세","남자인구수[명]","명","1053",
"거제시","69세","여자인구수[명]","명","1052",
"거제시","70세","총인구수[명]","명","1617",
"거제시","70세","남자인구수[명]","명","788",
"거제시","70세","여자인구수[명]","명","829",
"거제시","71세","총인구수[명]","명","1301",
"거제시","71세","남자인구수[명]","명","674",
"거제시","71세","여자인구수[명]","명","627",
"거제시","72세","총인구수[명]","명","1457",
"거제시","72세","남자인구수[명]","명","729",
"거제시","72세","여자인구수[명]","명","728",
"거제시","73세","총인구수[명]","명","1368",
"거제시","73세","남자인구수[명]","명","734",
"거제시","73세","여자인구수[명]","명","634",
"거제시","74세","총인구수[명]","명","1308",
"거제시","74세","남자인구수[명]","명","663",
"거제시","74세","여자인구수[명]","명","645",
"거제시","75세","총인구수[명]","명","1047",
"거제시","75세","남자인구수[명]","명","522",
"거제시","75세","여자인구수[명]","명","525",
"거제시","76세","총인구수[명]","명","620",
"거제시","76세","남자인구수[명]","명","282",
"거제시","76세","여자인구수[명]","명","338",
"거제시","77세","총인구수[명]","명","919",
"거제시","77세","남자인구수[명]","명","399",
"거제시","77세","여자인구수[명]","명","520",
"거제시","78세","총인구수[명]","명","798",
"거제시","78세","남자인구수[명]","명","328",
"거제시","78세","여자인구수[명]","명","470",
"거제시","79세","총인구수[명]","명","1027",
"거제시","79세","남자인구수[명]","명","392",
"거제시","79세","여자인구수[명]","명","635",
"거제시","80세","총인구수[명]","명","872",
"거제시","80세","남자인구수[명]","명","350",
"거제시","80세","여자인구수[명]","명","522",
"거제시","81세","총인구수[명]","명","679",
"거제시","81세","남자인구수[명]","명","247",
"거제시","81세","여자인구수[명]","명","432",
"거제시","82세","총인구수[명]","명","647",
"거제시","82세","남자인구수[명]","명","216",
"거제시","82세","여자인구수[명]","명","431",
"거제시","83세","총인구수[명]","명","582",
"거제시","83세","남자인구수[명]","명","184",
"거제시","83세","여자인구수[명]","명","398",
"거제시","84세","총인구수[명]","명","558",
"거제시","84세","남자인구수[명]","명","176",
"거제시","84세","여자인구수[명]","명","382",
"거제시","85세","총인구수[명]","명","519",
"거제시","85세","남자인구수[명]","명","148",
"거제시","85세","여자인구수[명]","명","371",
"거제시","86세","총인구수[명]","명","453",
"거제시","86세","남자인구수[명]","명","131",
"거제시","86세","여자인구수[명]","명","322",
"거제시","87세","총인구수[명]","명","391",
"거제시","87세","남자인구수[명]","명","92",
"거제시","87세","여자인구수[명]","명","299",
"거제시","88세","총인구수[명]","명","324",
"거제시","88세","남자인구수[명]","명","81",
"거제시","88세","여자인구수[명]","명","243",
"거제시","89세","총인구수[명]","명","277",
"거제시","89세","남자인구수[명]","명","68",
"거제시","89세","여자인구수[명]","명","209",
"거제시","90세","총인구수[명]","명","230",
"거제시","90세","남자인구수[명]","명","49",
"거제시","90세","여자인구수[명]","명","181",
"거제시","91세","총인구수[명]","명","159",
"거제시","91세","남자인구수[명]","명","24",
"거제시","91세","여자인구수[명]","명","135",
"거제시","92세","총인구수[명]","명","169",
"거제시","92세","남자인구수[명]","명","23",
"거제시","92세","여자인구수[명]","명","146",
"거제시","93세","총인구수[명]","명","117",
"거제시","93세","남자인구수[명]","명","13",
"거제시","93세","여자인구수[명]","명","104",
"거제시","94세","총인구수[명]","명","60",
"거제시","94세","남자인구수[명]","명","7",
"거제시","94세","여자인구수[명]","명","53",
"거제시","95세","총인구수[명]","명","42",
"거제시","95세","남자인구수[명]","명","6",
"거제시","95세","여자인구수[명]","명","36",
"거제시","96세","총인구수[명]","명","31",
"거제시","96세","남자인구수[명]","명","6",
"거제시","96세","여자인구수[명]","명","25",
"거제시","97세","총인구수[명]","명","26",
"거제시","97세","남자인구수[명]","명","0",
"거제시","97세","여자인구수[명]","명","26",
"거제시","98세","총인구수[명]","명","19",
"거제시","98세","남자인구수[명]","명","3",
"거제시","98세","여자인구수[명]","명","16",
"거제시","99세","총인구수[명]","명","18",
"거제시","99세","남자인구수[명]","명","5",
"거제시","99세","여자인구수[명]","명","13",
"거제시","100세 이상","총인구수[명]","명","24",
"거제시","100세 이상","남자인구수[명]","명","6",
"거제시","100세 이상","여자인구수[명]","명","18",
"양산시","계","총인구수[명]","명","354489",
"양산시","계","남자인구수[명]","명","177713",
"양산시","계","여자인구수[명]","명","176776",
"양산시","0세","총인구수[명]","명","1929",
"양산시","0세","남자인구수[명]","명","975",
"양산시","0세","여자인구수[명]","명","954",
"양산시","1세","총인구수[명]","명","2305",
"양산시","1세","남자인구수[명]","명","1194",
"양산시","1세","여자인구수[명]","명","1111",
"양산시","2세","총인구수[명]","명","2598",
"양산시","2세","남자인구수[명]","명","1329",
"양산시","2세","여자인구수[명]","명","1269",
"양산시","3세","총인구수[명]","명","2952",
"양산시","3세","남자인구수[명]","명","1495",
"양산시","3세","여자인구수[명]","명","1457",
"양산시","4세","총인구수[명]","명","3297",
"양산시","4세","남자인구수[명]","명","1711",
"양산시","4세","여자인구수[명]","명","1586",
"양산시","5세","총인구수[명]","명","3560",
"양산시","5세","남자인구수[명]","명","1842",
"양산시","5세","여자인구수[명]","명","1718",
"양산시","6세","총인구수[명]","명","3977",
"양산시","6세","남자인구수[명]","명","2023",
"양산시","6세","여자인구수[명]","명","1954",
"양산시","7세","총인구수[명]","명","3893",
"양산시","7세","남자인구수[명]","명","1999",
"양산시","7세","여자인구수[명]","명","1894",
"양산시","8세","총인구수[명]","명","3726",
"양산시","8세","남자인구수[명]","명","1866",
"양산시","8세","여자인구수[명]","명","1860",
"양산시","9세","총인구수[명]","명","3985",
"양산시","9세","남자인구수[명]","명","2073",
"양산시","9세","여자인구수[명]","명","1912",
"양산시","10세","총인구수[명]","명","4048",
"양산시","10세","남자인구수[명]","명","2007",
"양산시","10세","여자인구수[명]","명","2041",
"양산시","11세","총인구수[명]","명","3806",
"양산시","11세","남자인구수[명]","명","1960",
"양산시","11세","여자인구수[명]","명","1846",
"양산시","12세","총인구수[명]","명","3449",
"양산시","12세","남자인구수[명]","명","1749",
"양산시","12세","여자인구수[명]","명","1700",
"양산시","13세","총인구수[명]","명","3529",
"양산시","13세","남자인구수[명]","명","1841",
"양산시","13세","여자인구수[명]","명","1688",
"양산시","14세","총인구수[명]","명","3720",
"양산시","14세","남자인구수[명]","명","1910",
"양산시","14세","여자인구수[명]","명","1810",
"양산시","15세","총인구수[명]","명","3266",
"양산시","15세","남자인구수[명]","명","1641",
"양산시","15세","여자인구수[명]","명","1625",
"양산시","16세","총인구수[명]","명","3192",
"양산시","16세","남자인구수[명]","명","1578",
"양산시","16세","여자인구수[명]","명","1614",
"양산시","17세","총인구수[명]","명","3240",
"양산시","17세","남자인구수[명]","명","1651",
"양산시","17세","여자인구수[명]","명","1589",
"양산시","18세","총인구수[명]","명","3370",
"양산시","18세","남자인구수[명]","명","1766",
"양산시","18세","여자인구수[명]","명","1604",
"양산시","19세","총인구수[명]","명","3188",
"양산시","19세","남자인구수[명]","명","1666",
"양산시","19세","여자인구수[명]","명","1522",
"양산시","20세","총인구수[명]","명","3600",
"양산시","20세","남자인구수[명]","명","1960",
"양산시","20세","여자인구수[명]","명","1640",
"양산시","21세","총인구수[명]","명","3851",
"양산시","21세","남자인구수[명]","명","2099",
"양산시","21세","여자인구수[명]","명","1752",
"양산시","22세","총인구수[명]","명","3805",
"양산시","22세","남자인구수[명]","명","2060",
"양산시","22세","여자인구수[명]","명","1745",
"양산시","23세","총인구수[명]","명","3633",
"양산시","23세","남자인구수[명]","명","2025",
"양산시","23세","여자인구수[명]","명","1608",
"양산시","24세","총인구수[명]","명","3715",
"양산시","24세","남자인구수[명]","명","2017",
"양산시","24세","여자인구수[명]","명","1698",
"양산시","25세","총인구수[명]","명","3950",
"양산시","25세","남자인구수[명]","명","2141",
"양산시","25세","여자인구수[명]","명","1809",
"양산시","26세","총인구수[명]","명","3984",
"양산시","26세","남자인구수[명]","명","2181",
"양산시","26세","여자인구수[명]","명","1803",
"양산시","27세","총인구수[명]","명","3923",
"양산시","27세","남자인구수[명]","명","2091",
"양산시","27세","여자인구수[명]","명","1832",
"양산시","28세","총인구수[명]","명","4101",
"양산시","28세","남자인구수[명]","명","2166",
"양산시","28세","여자인구수[명]","명","1935",
"양산시","29세","총인구수[명]","명","4377",
"양산시","29세","남자인구수[명]","명","2274",
"양산시","29세","여자인구수[명]","명","2103",
"양산시","30세","총인구수[명]","명","4353",
"양산시","30세","남자인구수[명]","명","2221",
"양산시","30세","여자인구수[명]","명","2132",
"양산시","31세","총인구수[명]","명","3960",
"양산시","31세","남자인구수[명]","명","2100",
"양산시","31세","여자인구수[명]","명","1860",
"양산시","32세","총인구수[명]","명","4094",
"양산시","32세","남자인구수[명]","명","2091",
"양산시","32세","여자인구수[명]","명","2003",
"양산시","33세","총인구수[명]","명","4081",
"양산시","33세","남자인구수[명]","명","2110",
"양산시","33세","여자인구수[명]","명","1971",
"양산시","34세","총인구수[명]","명","4408",
"양산시","34세","남자인구수[명]","명","2225",
"양산시","34세","여자인구수[명]","명","2183",
"양산시","35세","총인구수[명]","명","4307",
"양산시","35세","남자인구수[명]","명","2192",
"양산시","35세","여자인구수[명]","명","2115",
"양산시","36세","총인구수[명]","명","4556",
"양산시","36세","남자인구수[명]","명","2360",
"양산시","36세","여자인구수[명]","명","2196",
"양산시","37세","총인구수[명]","명","5020",
"양산시","37세","남자인구수[명]","명","2599",
"양산시","37세","여자인구수[명]","명","2421",
"양산시","38세","총인구수[명]","명","5602",
"양산시","38세","남자인구수[명]","명","2914",
"양산시","38세","여자인구수[명]","명","2688",
"양산시","39세","총인구수[명]","명","6251",
"양산시","39세","남자인구수[명]","명","3157",
"양산시","39세","여자인구수[명]","명","3094",
"양산시","40세","총인구수[명]","명","6609",
"양산시","40세","남자인구수[명]","명","3400",
"양산시","40세","여자인구수[명]","명","3209",
"양산시","41세","총인구수[명]","명","6707",
"양산시","41세","남자인구수[명]","명","3406",
"양산시","41세","여자인구수[명]","명","3301",
"양산시","42세","총인구수[명]","명","6583",
"양산시","42세","남자인구수[명]","명","3346",
"양산시","42세","여자인구수[명]","명","3237",
"양산시","43세","총인구수[명]","명","5777",
"양산시","43세","남자인구수[명]","명","2997",
"양산시","43세","여자인구수[명]","명","2780",
"양산시","44세","총인구수[명]","명","5914",
"양산시","44세","남자인구수[명]","명","3016",
"양산시","44세","여자인구수[명]","명","2898",
"양산시","45세","총인구수[명]","명","5478",
"양산시","45세","남자인구수[명]","명","2773",
"양산시","45세","여자인구수[명]","명","2705",
"양산시","46세","총인구수[명]","명","5848",
"양산시","46세","남자인구수[명]","명","2941",
"양산시","46세","여자인구수[명]","명","2907",
"양산시","47세","총인구수[명]","명","6293",
"양산시","47세","남자인구수[명]","명","3214",
"양산시","47세","여자인구수[명]","명","3079",
"양산시","48세","총인구수[명]","명","6268",
"양산시","48세","남자인구수[명]","명","3143",
"양산시","48세","여자인구수[명]","명","3125",
"양산시","49세","총인구수[명]","명","6229",
"양산시","49세","남자인구수[명]","명","3213",
"양산시","49세","여자인구수[명]","명","3016",
"양산시","50세","총인구수[명]","명","6313",
"양산시","50세","남자인구수[명]","명","3141",
"양산시","50세","여자인구수[명]","명","3172",
"양산시","51세","총인구수[명]","명","6484",
"양산시","51세","남자인구수[명]","명","3230",
"양산시","51세","여자인구수[명]","명","3254",
"양산시","52세","총인구수[명]","명","6435",
"양산시","52세","남자인구수[명]","명","3208",
"양산시","52세","여자인구수[명]","명","3227",
"양산시","53세","총인구수[명]","명","6489",
"양산시","53세","남자인구수[명]","명","3166",
"양산시","53세","여자인구수[명]","명","3323",
"양산시","54세","총인구수[명]","명","6013",
"양산시","54세","남자인구수[명]","명","2929",
"양산시","54세","여자인구수[명]","명","3084",
"양산시","55세","총인구수[명]","명","5822",
"양산시","55세","남자인구수[명]","명","3007",
"양산시","55세","여자인구수[명]","명","2815",
"양산시","56세","총인구수[명]","명","5888",
"양산시","56세","남자인구수[명]","명","2946",
"양산시","56세","여자인구수[명]","명","2942",
"양산시","57세","총인구수[명]","명","5481",
"양산시","57세","남자인구수[명]","명","2798",
"양산시","57세","여자인구수[명]","명","2683",
"양산시","58세","총인구수[명]","명","5037",
"양산시","58세","남자인구수[명]","명","2589",
"양산시","58세","여자인구수[명]","명","2448",
"양산시","59세","총인구수[명]","명","5785",
"양산시","59세","남자인구수[명]","명","3007",
"양산시","59세","여자인구수[명]","명","2778",
"양산시","60세","총인구수[명]","명","5987",
"양산시","60세","남자인구수[명]","명","3010",
"양산시","60세","여자인구수[명]","명","2977",
"양산시","61세","총인구수[명]","명","6139",
"양산시","61세","남자인구수[명]","명","3054",
"양산시","61세","여자인구수[명]","명","3085",
"양산시","62세","총인구수[명]","명","5649",
"양산시","62세","남자인구수[명]","명","2802",
"양산시","62세","여자인구수[명]","명","2847",
"양산시","63세","총인구수[명]","명","5088",
"양산시","63세","남자인구수[명]","명","2535",
"양산시","63세","여자인구수[명]","명","2553",
"양산시","64세","총인구수[명]","명","4831",
"양산시","64세","남자인구수[명]","명","2381",
"양산시","64세","여자인구수[명]","명","2450",
"양산시","65세","총인구수[명]","명","4408",
"양산시","65세","남자인구수[명]","명","2131",
"양산시","65세","여자인구수[명]","명","2277",
"양산시","66세","총인구수[명]","명","4411",
"양산시","66세","남자인구수[명]","명","2096",
"양산시","66세","여자인구수[명]","명","2315",
"양산시","67세","총인구수[명]","명","3984",
"양산시","67세","남자인구수[명]","명","1953",
"양산시","67세","여자인구수[명]","명","2031",
"양산시","68세","총인구수[명]","명","3278",
"양산시","68세","남자인구수[명]","명","1575",
"양산시","68세","여자인구수[명]","명","1703",
"양산시","69세","총인구수[명]","명","3438",
"양산시","69세","남자인구수[명]","명","1654",
"양산시","69세","여자인구수[명]","명","1784",
"양산시","70세","총인구수[명]","명","2758",
"양산시","70세","남자인구수[명]","명","1304",
"양산시","70세","여자인구수[명]","명","1454",
"양산시","71세","총인구수[명]","명","2678",
"양산시","71세","남자인구수[명]","명","1309",
"양산시","71세","여자인구수[명]","명","1369",
"양산시","72세","총인구수[명]","명","2628",
"양산시","72세","남자인구수[명]","명","1242",
"양산시","72세","여자인구수[명]","명","1386",
"양산시","73세","총인구수[명]","명","2538",
"양산시","73세","남자인구수[명]","명","1148",
"양산시","73세","여자인구수[명]","명","1390",
"양산시","74세","총인구수[명]","명","2428",
"양산시","74세","남자인구수[명]","명","1093",
"양산시","74세","여자인구수[명]","명","1335",
"양산시","75세","총인구수[명]","명","2076",
"양산시","75세","남자인구수[명]","명","894",
"양산시","75세","여자인구수[명]","명","1182",
"양산시","76세","총인구수[명]","명","1540",
"양산시","76세","남자인구수[명]","명","707",
"양산시","76세","여자인구수[명]","명","833",
"양산시","77세","총인구수[명]","명","1804",
"양산시","77세","남자인구수[명]","명","825",
"양산시","77세","여자인구수[명]","명","979",
"양산시","78세","총인구수[명]","명","1704",
"양산시","78세","남자인구수[명]","명","693",
"양산시","78세","여자인구수[명]","명","1011",
"양산시","79세","총인구수[명]","명","2059",
"양산시","79세","남자인구수[명]","명","859",
"양산시","79세","여자인구수[명]","명","1200",
"양산시","80세","총인구수[명]","명","1588",
"양산시","80세","남자인구수[명]","명","645",
"양산시","80세","여자인구수[명]","명","943",
"양산시","81세","총인구수[명]","명","1461",
"양산시","81세","남자인구수[명]","명","556",
"양산시","81세","여자인구수[명]","명","905",
"양산시","82세","총인구수[명]","명","1353",
"양산시","82세","남자인구수[명]","명","492",
"양산시","82세","여자인구수[명]","명","861",
"양산시","83세","총인구수[명]","명","1195",
"양산시","83세","남자인구수[명]","명","419",
"양산시","83세","여자인구수[명]","명","776",
"양산시","84세","총인구수[명]","명","940",
"양산시","84세","남자인구수[명]","명","324",
"양산시","84세","여자인구수[명]","명","616",
"양산시","85세","총인구수[명]","명","888",
"양산시","85세","남자인구수[명]","명","290",
"양산시","85세","여자인구수[명]","명","598",
"양산시","86세","총인구수[명]","명","777",
"양산시","86세","남자인구수[명]","명","263",
"양산시","86세","여자인구수[명]","명","514",
"양산시","87세","총인구수[명]","명","647",
"양산시","87세","남자인구수[명]","명","194",
"양산시","87세","여자인구수[명]","명","453",
"양산시","88세","총인구수[명]","명","475",
"양산시","88세","남자인구수[명]","명","146",
"양산시","88세","여자인구수[명]","명","329",
"양산시","89세","총인구수[명]","명","419",
"양산시","89세","남자인구수[명]","명","120",
"양산시","89세","여자인구수[명]","명","299",
"양산시","90세","총인구수[명]","명","318",
"양산시","90세","남자인구수[명]","명","75",
"양산시","90세","여자인구수[명]","명","243",
"양산시","91세","총인구수[명]","명","265",
"양산시","91세","남자인구수[명]","명","54",
"양산시","91세","여자인구수[명]","명","211",
"양산시","92세","총인구수[명]","명","186",
"양산시","92세","남자인구수[명]","명","48",
"양산시","92세","여자인구수[명]","명","138",
"양산시","93세","총인구수[명]","명","129",
"양산시","93세","남자인구수[명]","명","28",
"양산시","93세","여자인구수[명]","명","101",
"양산시","94세","총인구수[명]","명","137",
"양산시","94세","남자인구수[명]","명","25",
"양산시","94세","여자인구수[명]","명","112",
"양산시","95세","총인구수[명]","명","61",
"양산시","95세","남자인구수[명]","명","11",
"양산시","95세","여자인구수[명]","명","50",
"양산시","96세","총인구수[명]","명","56",
"양산시","96세","남자인구수[명]","명","8",
"양산시","96세","여자인구수[명]","명","48",
"양산시","97세","총인구수[명]","명","36",
"양산시","97세","남자인구수[명]","명","7",
"양산시","97세","여자인구수[명]","명","29",
"양산시","98세","총인구수[명]","명","21",
"양산시","98세","남자인구수[명]","명","4",
"양산시","98세","여자인구수[명]","명","17",
"양산시","99세","총인구수[명]","명","28",
"양산시","99세","남자인구수[명]","명","6",
"양산시","99세","여자인구수[명]","명","22",
"양산시","100세 이상","총인구수[명]","명","29",
"양산시","100세 이상","남자인구수[명]","명","4",
"양산시","100세 이상","여자인구수[명]","명","25",
"양산시웅상출장소","계","총인구수[명]","명","0",
"양산시웅상출장소","계","남자인구수[명]","명","0",
"양산시웅상출장소","계","여자인구수[명]","명","0",
"양산시웅상출장소","0세","총인구수[명]","명","0",
"양산시웅상출장소","0세","남자인구수[명]","명","0",
"양산시웅상출장소","0세","여자인구수[명]","명","0",
"양산시웅상출장소","1세","총인구수[명]","명","0",
"양산시웅상출장소","1세","남자인구수[명]","명","0",
"양산시웅상출장소","1세","여자인구수[명]","명","0",
"양산시웅상출장소","2세","총인구수[명]","명","0",
"양산시웅상출장소","2세","남자인구수[명]","명","0",
"양산시웅상출장소","2세","여자인구수[명]","명","0",
"양산시웅상출장소","3세","총인구수[명]","명","0",
"양산시웅상출장소","3세","남자인구수[명]","명","0",
"양산시웅상출장소","3세","여자인구수[명]","명","0",
"양산시웅상출장소","4세","총인구수[명]","명","0",
"양산시웅상출장소","4세","남자인구수[명]","명","0",
"양산시웅상출장소","4세","여자인구수[명]","명","0",
"양산시웅상출장소","5세","총인구수[명]","명","0",
"양산시웅상출장소","5세","남자인구수[명]","명","0",
"양산시웅상출장소","5세","여자인구수[명]","명","0",
"양산시웅상출장소","6세","총인구수[명]","명","0",
"양산시웅상출장소","6세","남자인구수[명]","명","0",
"양산시웅상출장소","6세","여자인구수[명]","명","0",
"양산시웅상출장소","7세","총인구수[명]","명","0",
"양산시웅상출장소","7세","남자인구수[명]","명","0",
"양산시웅상출장소","7세","여자인구수[명]","명","0",
"양산시웅상출장소","8세","총인구수[명]","명","0",
"양산시웅상출장소","8세","남자인구수[명]","명","0",
"양산시웅상출장소","8세","여자인구수[명]","명","0",
"양산시웅상출장소","9세","총인구수[명]","명","0",
"양산시웅상출장소","9세","남자인구수[명]","명","0",
"양산시웅상출장소","9세","여자인구수[명]","명","0",
"양산시웅상출장소","10세","총인구수[명]","명","0",
"양산시웅상출장소","10세","남자인구수[명]","명","0",
"양산시웅상출장소","10세","여자인구수[명]","명","0",
"양산시웅상출장소","11세","총인구수[명]","명","0",
"양산시웅상출장소","11세","남자인구수[명]","명","0",
"양산시웅상출장소","11세","여자인구수[명]","명","0",
"양산시웅상출장소","12세","총인구수[명]","명","0",
"양산시웅상출장소","12세","남자인구수[명]","명","0",
"양산시웅상출장소","12세","여자인구수[명]","명","0",
"양산시웅상출장소","13세","총인구수[명]","명","0",
"양산시웅상출장소","13세","남자인구수[명]","명","0",
"양산시웅상출장소","13세","여자인구수[명]","명","0",
"양산시웅상출장소","14세","총인구수[명]","명","0",
"양산시웅상출장소","14세","남자인구수[명]","명","0",
"양산시웅상출장소","14세","여자인구수[명]","명","0",
"양산시웅상출장소","15세","총인구수[명]","명","0",
"양산시웅상출장소","15세","남자인구수[명]","명","0",
"양산시웅상출장소","15세","여자인구수[명]","명","0",
"양산시웅상출장소","16세","총인구수[명]","명","0",
"양산시웅상출장소","16세","남자인구수[명]","명","0",
"양산시웅상출장소","16세","여자인구수[명]","명","0",
"양산시웅상출장소","17세","총인구수[명]","명","0",
"양산시웅상출장소","17세","남자인구수[명]","명","0",
"양산시웅상출장소","17세","여자인구수[명]","명","0",
"양산시웅상출장소","18세","총인구수[명]","명","0",
"양산시웅상출장소","18세","남자인구수[명]","명","0",
"양산시웅상출장소","18세","여자인구수[명]","명","0",
"양산시웅상출장소","19세","총인구수[명]","명","0",
"양산시웅상출장소","19세","남자인구수[명]","명","0",
"양산시웅상출장소","19세","여자인구수[명]","명","0",
"양산시웅상출장소","20세","총인구수[명]","명","0",
"양산시웅상출장소","20세","남자인구수[명]","명","0",
"양산시웅상출장소","20세","여자인구수[명]","명","0",
"양산시웅상출장소","21세","총인구수[명]","명","0",
"양산시웅상출장소","21세","남자인구수[명]","명","0",
"양산시웅상출장소","21세","여자인구수[명]","명","0",
"양산시웅상출장소","22세","총인구수[명]","명","0",
"양산시웅상출장소","22세","남자인구수[명]","명","0",
"양산시웅상출장소","22세","여자인구수[명]","명","0",
"양산시웅상출장소","23세","총인구수[명]","명","0",
"양산시웅상출장소","23세","남자인구수[명]","명","0",
"양산시웅상출장소","23세","여자인구수[명]","명","0",
"양산시웅상출장소","24세","총인구수[명]","명","0",
"양산시웅상출장소","24세","남자인구수[명]","명","0",
"양산시웅상출장소","24세","여자인구수[명]","명","0",
"양산시웅상출장소","25세","총인구수[명]","명","0",
"양산시웅상출장소","25세","남자인구수[명]","명","0",
"양산시웅상출장소","25세","여자인구수[명]","명","0",
"양산시웅상출장소","26세","총인구수[명]","명","0",
